geography_type,geography_name,year,animal,count
Region,Hawke's Bay,1990,Sheep,4995476
Region,Hawke's Bay,1991,Sheep,4976190
Region,Hawke's Bay,1992,Sheep,4686676
Region,Hawke's Bay,1993,Sheep,4556200
Region,Hawke's Bay,1994,Sheep,4264012
Region,Hawke's Bay,1995,Sheep,4351060
Region,Hawke's Bay,1996,Sheep,4370417
Region,Hawke's Bay,1997,Sheep,NA
Region,Hawke's Bay,1998,Sheep,NA
Region,Hawke's Bay,1999,Sheep,4501563
Region,Hawke's Bay,2000,Sheep,NA
Region,Hawke's Bay,2001,Sheep,NA
Region,Hawke's Bay,2002,Sheep,3788684
Region,Hawke's Bay,2003,Sheep,3922729
Region,Hawke's Bay,2004,Sheep,4305819
Region,Hawke's Bay,2005,Sheep,4070230
Region,Hawke's Bay,2006,Sheep,4226620
Region,Hawke's Bay,2007,Sheep,3624018
Region,Hawke's Bay,2008,Sheep,3690843
Region,Hawke's Bay,2009,Sheep,3445616
Region,Hawke's Bay,2010,Sheep,3429382
Region,Hawke's Bay,2011,Sheep,3266872
Region,Hawke's Bay,2012,Sheep,3262468
Region,Hawke's Bay,2013,Sheep,2996560
Region,Hawke's Bay,2014,Sheep,2872852
Region,Hawke's Bay,2015,Sheep,3028852
Region,Hawke's Bay,2016,Sheep,2872524
Region,Hawke's Bay,2017,Sheep,2794237
Region,Hawke's Bay,2018,Sheep,2850607
Region,Hawke's Bay,2019,Sheep,2876262
Region,Manawatu-Whanganui,1990,Sheep,8691745
Region,Manawatu-Whanganui,1991,Sheep,8341728
Region,Manawatu-Whanganui,1992,Sheep,7998714
Region,Manawatu-Whanganui,1993,Sheep,7552033
Region,Manawatu-Whanganui,1994,Sheep,7458218
Region,Manawatu-Whanganui,1995,Sheep,7430173
Region,Manawatu-Whanganui,1996,Sheep,7216177
Region,Manawatu-Whanganui,1997,Sheep,NA
Region,Manawatu-Whanganui,1998,Sheep,NA
Region,Manawatu-Whanganui,1999,Sheep,6955560
Region,Manawatu-Whanganui,2000,Sheep,NA
Region,Manawatu-Whanganui,2001,Sheep,NA
Region,Manawatu-Whanganui,2002,Sheep,6563838
Region,Manawatu-Whanganui,2003,Sheep,6516684
Region,Manawatu-Whanganui,2004,Sheep,6263729
Region,Manawatu-Whanganui,2005,Sheep,6738633
Region,Manawatu-Whanganui,2006,Sheep,6870265
Region,Manawatu-Whanganui,2007,Sheep,6746989
Region,Manawatu-Whanganui,2008,Sheep,5916784
Region,Manawatu-Whanganui,2009,Sheep,5767131
Region,Manawatu-Whanganui,2010,Sheep,5796023
Region,Manawatu-Whanganui,2011,Sheep,5730947
Region,Manawatu-Whanganui,2012,Sheep,5612743
Region,Manawatu-Whanganui,2013,Sheep,5469819
Region,Manawatu-Whanganui,2014,Sheep,5328843
Region,Manawatu-Whanganui,2015,Sheep,5518950
Region,Manawatu-Whanganui,2016,Sheep,5040174
Region,Manawatu-Whanganui,2017,Sheep,5061676
Region,Manawatu-Whanganui,2018,Sheep,5060276
Region,Manawatu-Whanganui,2019,Sheep,4791398
Region,Marlborough,1990,Sheep,NA
Region,Marlborough,1991,Sheep,NA
Region,Marlborough,1992,Sheep,NA
Region,Marlborough,1993,Sheep,996764
Region,Marlborough,1994,Sheep,955338
Region,Marlborough,1995,Sheep,930216
Region,Marlborough,1996,Sheep,897065
Region,Marlborough,1997,Sheep,NA
Region,Marlborough,1998,Sheep,NA
Region,Marlborough,1999,Sheep,943977
Region,Marlborough,2000,Sheep,NA
Region,Marlborough,2001,Sheep,NA
Region,Marlborough,2002,Sheep,785115
Region,Marlborough,2003,Sheep,741038
Region,Marlborough,2004,Sheep,675284
Region,Marlborough,2005,Sheep,638031
Region,Marlborough,2006,Sheep,648601
Region,Marlborough,2007,Sheep,578805
Region,Marlborough,2008,Sheep,517526
Region,Marlborough,2009,Sheep,516391
Region,Marlborough,2010,Sheep,522176
Region,Marlborough,2011,Sheep,425299
Region,Marlborough,2012,Sheep,547180
Region,Marlborough,2013,Sheep,518372
Region,Marlborough,2014,Sheep,544578
Region,Marlborough,2015,Sheep,453191
Region,Marlborough,2016,Sheep,434222
Region,Marlborough,2017,Sheep,468697
Region,Marlborough,2018,Sheep,495942
Region,Marlborough,2019,Sheep,518125
Region,Nelson,1990,Sheep,NA
Region,Nelson,1991,Sheep,NA
Region,Nelson,1992,Sheep,NA
Region,Nelson,1993,Sheep,24075
Region,Nelson,1994,Sheep,15099
Region,Nelson,1995,Sheep,16033
Region,Nelson,1996,Sheep,17439
Region,Nelson,1997,Sheep,NA
Region,Nelson,1998,Sheep,NA
Region,Nelson,1999,Sheep,12997
Region,Nelson,2000,Sheep,NA
Region,Nelson,2001,Sheep,NA
Region,Nelson,2002,Sheep,11089
Region,Nelson,2003,Sheep,NA
Region,Nelson,2004,Sheep,17523
Region,Nelson,2005,Sheep,17138
Region,Nelson,2006,Sheep,NA
Region,Nelson,2007,Sheep,7639
Region,Nelson,2008,Sheep,8671
Region,Nelson,2009,Sheep,4673
Region,Nelson,2010,Sheep,11974
Region,Nelson,2011,Sheep,13743
Region,Nelson,2012,Sheep,6466
Region,Nelson,2013,Sheep,6032
Region,Nelson,2014,Sheep,8925
Region,Nelson,2015,Sheep,8531
Region,Nelson,2016,Sheep,4729
Region,Nelson,2017,Sheep,NA
Region,Nelson,2018,Sheep,27286
Region,Nelson,2019,Sheep,10222
Region,Nelson-Marlborough,1990,Sheep,2031630
Region,Nelson-Marlborough,1991,Sheep,1884598
Region,Nelson-Marlborough,1992,Sheep,1801844
Region,Nelson-Marlborough,1993,Sheep,NA
Region,Nelson-Marlborough,1994,Sheep,NA
Region,Nelson-Marlborough,1995,Sheep,NA
Region,Nelson-Marlborough,1996,Sheep,NA
Region,Nelson-Marlborough,1997,Sheep,NA
Region,Nelson-Marlborough,1998,Sheep,NA
Region,Nelson-Marlborough,1999,Sheep,NA
Region,Nelson-Marlborough,2000,Sheep,NA
Region,Nelson-Marlborough,2001,Sheep,NA
Region,Nelson-Marlborough,2002,Sheep,NA
Region,Nelson-Marlborough,2003,Sheep,NA
Region,Nelson-Marlborough,2004,Sheep,NA
Region,Nelson-Marlborough,2005,Sheep,NA
Region,Nelson-Marlborough,2006,Sheep,NA
Region,Nelson-Marlborough,2007,Sheep,NA
Region,Nelson-Marlborough,2008,Sheep,NA
Region,Nelson-Marlborough,2009,Sheep,NA
Region,Nelson-Marlborough,2010,Sheep,NA
Region,Nelson-Marlborough,2011,Sheep,NA
Region,Nelson-Marlborough,2012,Sheep,NA
Region,Nelson-Marlborough,2013,Sheep,NA
Region,Nelson-Marlborough,2014,Sheep,NA
Region,Nelson-Marlborough,2015,Sheep,NA
Region,Nelson-Marlborough,2016,Sheep,NA
Region,Nelson-Marlborough,2017,Sheep,NA
Region,Nelson-Marlborough,2018,Sheep,NA
Region,Nelson-Marlborough,2019,Sheep,NA
Region,Northland,1990,Sheep,1293657
Region,Northland,1991,Sheep,1118443
Region,Northland,1992,Sheep,942774
Region,Northland,1993,Sheep,851487
Region,Northland,1994,Sheep,814163
Region,Northland,1995,Sheep,780146
Region,Northland,1996,Sheep,706337
Region,Northland,1997,Sheep,NA
Region,Northland,1998,Sheep,NA
Region,Northland,1999,Sheep,583770
Region,Northland,2000,Sheep,NA
Region,Northland,2001,Sheep,NA
Region,Northland,2002,Sheep,522189
Region,Northland,2003,Sheep,530059
Region,Northland,2004,Sheep,494357
Region,Northland,2005,Sheep,556734
Region,Northland,2006,Sheep,525830
Region,Northland,2007,Sheep,534452
Region,Northland,2008,Sheep,504286
Region,Northland,2009,Sheep,429401
Region,Northland,2010,Sheep,430740
Region,Northland,2011,Sheep,400480
Region,Northland,2012,Sheep,440955
Region,Northland,2013,Sheep,427281
Region,Northland,2014,Sheep,331251
Region,Northland,2015,Sheep,381256
Region,Northland,2016,Sheep,366197
Region,Northland,2017,Sheep,328033
Region,Northland,2018,Sheep,279598
Region,Northland,2019,Sheep,278060
Region,Otago,1990,Sheep,8309622
Region,Otago,1991,Sheep,8140516
Region,Otago,1992,Sheep,8197918
Region,Otago,1993,Sheep,7590746
Region,Otago,1994,Sheep,7635968
Region,Otago,1995,Sheep,7481115
Region,Otago,1996,Sheep,7317039
Region,Otago,1997,Sheep,NA
Region,Otago,1998,Sheep,NA
Region,Otago,1999,Sheep,7569022
Region,Otago,2000,Sheep,NA
Region,Otago,2001,Sheep,NA
Region,Otago,2002,Sheep,6120918
Region,Otago,2003,Sheep,5945247
Region,Otago,2004,Sheep,5901789
Region,Otago,2005,Sheep,6185038
Region,Otago,2006,Sheep,5998440
Region,Otago,2007,Sheep,6031166
Region,Otago,2008,Sheep,5343380
Region,Otago,2009,Sheep,5281730
Region,Otago,2010,Sheep,5323860
Region,Otago,2011,Sheep,5203236
Region,Otago,2012,Sheep,5342846
Region,Otago,2013,Sheep,5325322
Region,Otago,2014,Sheep,5257716
Region,Otago,2015,Sheep,5120190
Region,Otago,2016,Sheep,4818842
Region,Otago,2017,Sheep,4586781
Region,Otago,2018,Sheep,4937228
Region,Otago,2019,Sheep,4888402
Region,Southland,1990,Sheep,8931881
Region,Southland,1991,Sheep,8453558
Region,Southland,1992,Sheep,8040856
Region,Southland,1993,Sheep,7806683
Region,Southland,1994,Sheep,7850791
Region,Southland,1995,Sheep,7687777
Region,Southland,1996,Sheep,7457393
Region,Southland,1997,Sheep,NA
Region,Southland,1998,Sheep,NA
Region,Southland,1999,Sheep,6738097
Region,Southland,2000,Sheep,NA
Region,Southland,2001,Sheep,NA
Region,Southland,2002,Sheep,5950657
Region,Southland,2003,Sheep,5855296
Region,Southland,2004,Sheep,5966919
Region,Southland,2005,Sheep,5950627
Region,Southland,2006,Sheep,5928761
Region,Southland,2007,Sheep,5662387
Region,Southland,2008,Sheep,4739003
Region,Southland,2009,Sheep,4556206
Region,Southland,2010,Sheep,4597335
Region,Southland,2011,Sheep,4112930
Region,Southland,2012,Sheep,4356427
Region,Southland,2013,Sheep,4390785
Region,Southland,2014,Sheep,4299214
Region,Southland,2015,Sheep,4072964
Region,Southland,2016,Sheep,3711484
Region,Southland,2017,Sheep,3987294
Region,Southland,2018,Sheep,3487730
Region,Southland,2019,Sheep,3326557
Region,Taranaki,1990,Sheep,1375340
Region,Taranaki,1991,Sheep,1275584
Region,Taranaki,1992,Sheep,1192717
Region,Taranaki,1993,Sheep,1035347
Region,Taranaki,1994,Sheep,966752
Region,Taranaki,1995,Sheep,906994
Region,Taranaki,1996,Sheep,857256
Region,Taranaki,1997,Sheep,NA
Region,Taranaki,1998,Sheep,NA
Region,Taranaki,1999,Sheep,816819
Region,Taranaki,2000,Sheep,NA
Region,Taranaki,2001,Sheep,NA
Region,Taranaki,2002,Sheep,697637
Region,Taranaki,2003,Sheep,664627
Region,Taranaki,2004,Sheep,687435
Region,Taranaki,2005,Sheep,678700
Region,Taranaki,2006,Sheep,688273
Region,Taranaki,2007,Sheep,656144
Region,Taranaki,2008,Sheep,637400
Region,Taranaki,2009,Sheep,537850
Region,Taranaki,2010,Sheep,583467
Region,Taranaki,2011,Sheep,556982
Region,Taranaki,2012,Sheep,434402
Region,Taranaki,2013,Sheep,537355
Region,Taranaki,2014,Sheep,502255
Region,Taranaki,2015,Sheep,499840
Region,Taranaki,2016,Sheep,434333
Region,Taranaki,2017,Sheep,497505
Region,Taranaki,2018,Sheep,395142
Region,Taranaki,2019,Sheep,441933
Region,Tasman,1990,Sheep,NA
Region,Tasman,1991,Sheep,NA
Region,Tasman,1992,Sheep,NA
Region,Tasman,1993,Sheep,470830
Region,Tasman,1994,Sheep,424875
Region,Tasman,1995,Sheep,409296
Region,Tasman,1996,Sheep,405397
Region,Tasman,1997,Sheep,NA
Region,Tasman,1998,Sheep,NA
Region,Tasman,1999,Sheep,433680
Region,Tasman,2000,Sheep,NA
Region,Tasman,2001,Sheep,NA
Region,Tasman,2002,Sheep,356240
Region,Tasman,2003,Sheep,402925
Region,Tasman,2004,Sheep,339028
Region,Tasman,2005,Sheep,325874
Region,Tasman,2006,Sheep,323542
Region,Tasman,2007,Sheep,348485
Region,Tasman,2008,Sheep,NA
Region,Tasman,2009,Sheep,327770
Region,Tasman,2010,Sheep,317299
Region,Tasman,2011,Sheep,249640
Region,Tasman,2012,Sheep,276877
Region,Tasman,2013,Sheep,265858
Region,Tasman,2014,Sheep,242694
Region,Tasman,2015,Sheep,354757
Region,Tasman,2016,Sheep,NA
Region,Tasman,2017,Sheep,261878
Region,Tasman,2018,Sheep,246328
Region,Tasman,2019,Sheep,234007
Region,Waikato,1990,Sheep,4471206
Region,Waikato,1991,Sheep,3975838
Region,Waikato,1992,Sheep,3663840
Region,Waikato,1993,Sheep,3761055
Region,Waikato,1994,Sheep,3606345
Region,Waikato,1995,Sheep,3515338
Region,Waikato,1996,Sheep,3367980
Region,Waikato,1997,Sheep,NA
Region,Waikato,1998,Sheep,NA
Region,Waikato,1999,Sheep,2865674
Region,Waikato,2000,Sheep,NA
Region,Waikato,2001,Sheep,NA
Region,Waikato,2002,Sheep,2592399
Region,Waikato,2003,Sheep,2409128
Region,Waikato,2004,Sheep,2457368
Region,Waikato,2005,Sheep,2555163
Region,Waikato,2006,Sheep,2706984
Region,Waikato,2007,Sheep,2660145
Region,Waikato,2008,Sheep,2168673
Region,Waikato,2009,Sheep,2101906
Region,Waikato,2010,Sheep,1982414
Region,Waikato,2011,Sheep,1838297
Region,Waikato,2012,Sheep,1776544
Region,Waikato,2013,Sheep,1926059
Region,Waikato,2014,Sheep,1699244
Region,Waikato,2015,Sheep,1646010
Region,Waikato,2016,Sheep,1666388
Region,Waikato,2017,Sheep,1478921
Region,Waikato,2018,Sheep,1632001
Region,Waikato,2019,Sheep,1524498
Region,Wellington,1990,Sheep,2595884
Region,Wellington,1991,Sheep,2555928
Region,Wellington,1992,Sheep,2459837
Region,Wellington,1993,Sheep,2319683
Region,Wellington,1994,Sheep,2199545
Region,Wellington,1995,Sheep,2175123
Region,Wellington,1996,Sheep,2115651
Region,Wellington,1997,Sheep,NA
Region,Wellington,1998,Sheep,NA
Region,Wellington,1999,Sheep,2270704
Region,Wellington,2000,Sheep,NA
Region,Wellington,2001,Sheep,NA
Region,Wellington,2002,Sheep,1812531
Region,Wellington,2003,Sheep,1779872
Region,Wellington,2004,Sheep,1943427
Region,Wellington,2005,Sheep,2038979
Region,Wellington,2006,Sheep,2012471
Region,Wellington,2007,Sheep,1822057
Region,Wellington,2008,Sheep,1779247
Region,Wellington,2009,Sheep,1659327
Region,Wellington,2010,Sheep,1633879
Region,Wellington,2011,Sheep,1645127
Region,Wellington,2012,Sheep,1664892
Region,Wellington,2013,Sheep,1572985
Region,Wellington,2014,Sheep,1559548
Region,Wellington,2015,Sheep,1420470
Region,Wellington,2016,Sheep,1333163
Region,Wellington,2017,Sheep,1512079
Region,Wellington,2018,Sheep,1474219
Region,Wellington,2019,Sheep,1434408
Region,West Coast,1990,Sheep,313543
Region,West Coast,1991,Sheep,260195
Region,West Coast,1992,Sheep,246500
Region,West Coast,1993,Sheep,237449
Region,West Coast,1994,Sheep,216544
Region,West Coast,1995,Sheep,221246
Region,West Coast,1996,Sheep,172864
Region,West Coast,1997,Sheep,NA
Region,West Coast,1998,Sheep,NA
Region,West Coast,1999,Sheep,103837
Region,West Coast,2000,Sheep,NA
Region,West Coast,2001,Sheep,NA
Region,West Coast,2002,Sheep,92508
Region,West Coast,2003,Sheep,83978
Region,West Coast,2004,Sheep,81941
Region,West Coast,2005,Sheep,74988
Region,West Coast,2006,Sheep,78067
Region,West Coast,2007,Sheep,54094
Region,West Coast,2008,Sheep,43156
Region,West Coast,2009,Sheep,42889
Region,West Coast,2010,Sheep,41523
Region,West Coast,2011,Sheep,34778
Region,West Coast,2012,Sheep,58085
Region,West Coast,2013,Sheep,32876
Region,West Coast,2014,Sheep,58642
Region,West Coast,2015,Sheep,24679
Region,West Coast,2016,Sheep,23148
Region,West Coast,2017,Sheep,40384
Region,West Coast,2018,Sheep,NA
Region,West Coast,2019,Sheep,21197
New Zealand,New Zealand,1971,Total cattle,7995000
New Zealand,New Zealand,1972,Total cattle,8632000
New Zealand,New Zealand,1973,Total cattle,8924000
New Zealand,New Zealand,1974,Total cattle,9311000
New Zealand,New Zealand,1975,Total cattle,9292000
New Zealand,New Zealand,1976,Total cattle,9017000
New Zealand,New Zealand,1977,Total cattle,8739000
New Zealand,New Zealand,1978,Total cattle,8418011
New Zealand,New Zealand,1979,Total cattle,8022405
New Zealand,New Zealand,1980,Total cattle,8131214
New Zealand,New Zealand,1981,Total cattle,8035468
New Zealand,New Zealand,1982,Total cattle,7912303
New Zealand,New Zealand,1983,Total cattle,7630482
New Zealand,New Zealand,1984,Total cattle,7776089
New Zealand,New Zealand,1985,Total cattle,7921150
New Zealand,New Zealand,1986,Total cattle,8279122
New Zealand,New Zealand,1987,Total cattle,7998958
New Zealand,New Zealand,1988,Total cattle,8057898
New Zealand,New Zealand,1989,Total cattle,7828433
New Zealand,New Zealand,1990,Total cattle,8033976
New Zealand,New Zealand,1991,Total cattle,8099996
New Zealand,New Zealand,1992,Total cattle,8144321
New Zealand,New Zealand,1993,Total cattle,8308102
New Zealand,New Zealand,1994,Total cattle,8887032
New Zealand,New Zealand,1995,Total cattle,9272325
New Zealand,New Zealand,1996,Total cattle,9017277
New Zealand,New Zealand,1997,Total cattle,NA
New Zealand,New Zealand,1998,Total cattle,NA
New Zealand,New Zealand,1999,Total cattle,8960114
New Zealand,New Zealand,2000,Total cattle,NA
New Zealand,New Zealand,2001,Total cattle,NA
New Zealand,New Zealand,2002,Total cattle,9652870
New Zealand,New Zealand,2003,Total cattle,9728220
New Zealand,New Zealand,2004,Total cattle,9599892
New Zealand,New Zealand,2005,Total cattle,9510802
New Zealand,New Zealand,2006,Total cattle,9608693
New Zealand,New Zealand,2007,Total cattle,9654467
New Zealand,New Zealand,2008,Total cattle,9715312
New Zealand,New Zealand,2009,Total cattle,9961494
New Zealand,New Zealand,2010,Total cattle,9863972
New Zealand,New Zealand,2011,Total cattle,10020917
New Zealand,New Zealand,2012,Total cattle,10180093
New Zealand,New Zealand,2013,Total cattle,10182122
New Zealand,New Zealand,2014,Total cattle,10368188
New Zealand,New Zealand,2015,Total cattle,10032763
New Zealand,New Zealand,2016,Total cattle,10151854
New Zealand,New Zealand,2017,Total cattle,10145902
New Zealand,New Zealand,2018,Total cattle,10106803
New Zealand,New Zealand,2019,Total cattle,10150891
Region,Auckland,1990,Total cattle,519305
Region,Auckland,1991,Total cattle,514200
Region,Auckland,1992,Total cattle,499875
Region,Auckland,1993,Total cattle,360473
Region,Auckland,1994,Total cattle,382493
Region,Auckland,1995,Total cattle,395610
Region,Auckland,1996,Total cattle,346525
Region,Auckland,1997,Total cattle,NA
Region,Auckland,1998,Total cattle,NA
Region,Auckland,1999,Total cattle,310683
Region,Auckland,2000,Total cattle,NA
Region,Auckland,2001,Total cattle,NA
Region,Auckland,2002,Total cattle,322437
Region,Auckland,2003,Total cattle,347625
Region,Auckland,2004,Total cattle,307657
Region,Auckland,2005,Total cattle,289883
Region,Auckland,2006,Total cattle,269982
Region,Auckland,2007,Total cattle,270131
Region,Auckland,2008,Total cattle,259250
Region,Auckland,2009,Total cattle,229399
Region,Auckland,2010,Total cattle,232413
Region,Auckland,2011,Total cattle,250105
Region,Auckland,2012,Total cattle,234739
Region,Auckland,2013,Total cattle,226113
Region,Auckland,2014,Total cattle,219353
Region,Auckland,2015,Total cattle,235960
Region,Auckland,2016,Total cattle,NA
Region,Auckland,2017,Total cattle,244271
Region,Auckland,2018,Total cattle,230126
Region,Auckland,2019,Total cattle,241683
Region,Bay of Plenty,1990,Total cattle,512818
Region,Bay of Plenty,1991,Total cattle,514510
Region,Bay of Plenty,1992,Total cattle,517307
Region,Bay of Plenty,1993,Total cattle,423108
Region,Bay of Plenty,1994,Total cattle,450558
Region,Bay of Plenty,1995,Total cattle,473763
Region,Bay of Plenty,1996,Total cattle,469487
Region,Bay of Plenty,1997,Total cattle,NA
Region,Bay of Plenty,1998,Total cattle,NA
Region,Bay of Plenty,1999,Total cattle,465339
Region,Bay of Plenty,2000,Total cattle,NA
Region,Bay of Plenty,2001,Total cattle,NA
Region,Bay of Plenty,2002,Total cattle,466225
Region,Bay of Plenty,2003,Total cattle,452190
Region,Bay of Plenty,2004,Total cattle,437651
Region,Bay of Plenty,2005,Total cattle,438120
Region,Bay of Plenty,2006,Total cattle,417944
Region,Bay of Plenty,2007,Total cattle,418756
Region,Bay of Plenty,2008,Total cattle,417864
Region,Bay of Plenty,2009,Total cattle,409237
Region,Bay of Plenty,2010,Total cattle,389724
Region,Bay of Plenty,2011,Total cattle,415329
Region,Bay of Plenty,2012,Total cattle,405683
Region,Bay of Plenty,2013,Total cattle,407663
Region,Bay of Plenty,2014,Total cattle,421158
Region,Bay of Plenty,2015,Total cattle,447807
Region,Bay of Plenty,2016,Total cattle,431753
Region,Bay of Plenty,2017,Total cattle,429926
Region,Bay of Plenty,2018,Total cattle,402998
Region,Bay of Plenty,2019,Total cattle,424435
Region,Canterbury,1990,Total cattle,432537
Region,Canterbury,1991,Total cattle,459359
Region,Canterbury,1992,Total cattle,469948
Region,Canterbury,1993,Total cattle,570758
Region,Canterbury,1994,Total cattle,665324
Region,Canterbury,1995,Total cattle,727237
Region,Canterbury,1996,Total cattle,736316
Region,Canterbury,1997,Total cattle,NA
Region,Canterbury,1998,Total cattle,NA
Region,Canterbury,1999,Total cattle,790962
Region,Canterbury,2000,Total cattle,NA
Region,Canterbury,2001,Total cattle,NA
Region,Canterbury,2002,Total cattle,1048071
Region,Canterbury,2003,Total cattle,1110185
Region,Canterbury,2004,Total cattle,1131881
Region,Canterbury,2005,Total cattle,1138932
Region,Canterbury,2006,Total cattle,1185628
Region,Canterbury,2007,Total cattle,1339743
Region,Canterbury,2008,Total cattle,1365331
Region,Canterbury,2009,Total cattle,1447948
Region,Canterbury,2010,Total cattle,1424837
Region,Canterbury,2011,Total cattle,1524503
Region,Canterbury,2012,Total cattle,1671039
